1447937914.69,73.1535726667,82.115322,26.1236146667,31.12722,56.842787726
1447937914.93,72.836282,75.30841,24.7220573333,29.89458,51.5513235487
1447937930.69,94.8822766667,127.161466,21.9509,23.142452,-4.0342
1447937933.65,83.4560082222,104.00153,29.1626048889,36.386484,69.6630994926
1447937935.21,90.4539033333,114.643322,37.249332,63.545652,89.660136
1447937938.36,135.955073245,187.711482,40.5726261176,89.88306,153.019352486
1447937951.66,82.2134766667,141.514874,57.3879304,76.433588,109.602820319
1447937953.23,103.016878907,217.06201,45.7949151579,84.993588,253.341914096
1447937953.44,87.3654553333,150.143354,45.4304093333,79.446708,10.486893187
1447937970.68,145.219642,167.578362,75.2602973333,75.995316,-53.8198076723
1447937970.93,126.773763846,217.06201,59.8842546667,75.0229,139.031981889
1447937971.04,108.523492667,148.225914,45.2523613333,46.67218,96.596099687
1447937971.2,71.1804356,74.267514,41.2942173333,45.480628,81.5166151348
1447937976.35,71.42217,73.692282,36.788804,49.329204,73.9987355811
1447937981.68,90.683882,112.97241,24.42474,65.928756,46.7735643816
1447937981.85,123.65529,150.650106,29.5567453333,62.066484,3.22133129739
1447937982.39,106.338654571,164.044794,43.9248638519,67.709236,120.419563001
1447937982.74,137.659089579,147.69177,38.0583090667,66.476596,8.26651156916
1447938035.92,129.286628667,141.651834,20.814132,20.814132,-51.531928
1447938366.53,114.361258432,171.79673,1.598644,1.598644,-0.966296
1447938405.49,115.243350968,142.55577,9.295796,9.295796,-16.579736
1447938419.43,102.441707778,114.232442,24.2426973333,27.36082,0.238952
1447938421.15,113.209807333,121.833722,17.94482,27.662132,11.99012
1447938439.43,121.506204268,144.076026,0.366004,0.461876,-53.517848
1447938440.42,114.092991818,122.819834,4.60263333333,7.926196,-6.60934954208
1447938450.4,119.295152095,165.236346,36.465236,88.10258,31.0923123677
1447938450.67,76.1828469231,117.245562,38.468276,43.617972,101.67060129
1447938450.8,99.385978,155.484794,41.8626013333,44.645172,85.0961039678
1447938451.03,97.5210393333,165.619834,46.7246813333,89.116084,131.533456223
1447938454.89,144.898408545,164.003706,4.803508,4.803508,-104.960024
1447938457.84,137.262266,153.567354,20.868916,20.868916,-186.177304
1447938459.34,123.207887333,150.882938,62.532148,78.323636,7.388264
1447938459.7,143.047114,165.523962,46.1096657143,49.110068,120.516246608
1447938460.17,66.994938,75.116666,46.533508,48.274612,99.8260867046
1447938460.35,128.79129,164.318714,49.1401992,50.274228,109.001709388
1447938461.1,149.873108537,168.893178,47.9927292093,52.451892,165.214921964
1447938461.37,120.509775333,217.06201,45.453236,48.233524,99.0604106335
1447938461.89,139.800844963,217.06201,43.3197727273,50.0277,128.505850482
1447938463.87,150.709689453,217.06201,45.6796597798,78.24146,305.620087086
1447938464.14,91.7098967692,167.852282,44.7073307692,46.795444,110.804727742
1447938464.27,135.292976857,171.029754,44.4726024,46.083252,95.6619150362
1447938464.71,168.68719016,173.248506,49.3572481905,53.095604,121.908970287
1447938465.26,127.586483806,171.194106,47.2948588571,49.507252,-2.77906640669
1447938465.38,95.0694553333,154.33433,47.0054493333,48.603316,100.152848032
1447938465.57,103.226727714,151.211642,33.5733256,44.330164,70.376168
1447938465.74,61.9045913333,93.400826,28.82458,39.536564,66.8803082188
1447938471.91,72.1747652,73.336186,22.1860146667,24.101172,49.5400844898
1447938473.71,72.9507414286,73.73337,21.0450074286,21.978292,48.5481915275
1447938474.54,72.760954,73.80185,21.33458,23.005492,48.3613391967
1447938488.21,72.5911236,72.884218,26.087092,28.237364,59.2177661393
1447938489.3,72.7280836,73.199226,27.347124,35.263412,51.7995877936
1447938491.05,72.867098,74.199034,24.1513906667,27.84018,51.2533982849
1447938491.28,73.0455264444,73.32249,24.5074866667,27.758004,60.9774764094
1447938493.04,73.7959802857,74.609914,22.175172,23.964212,55.5831612708
1447938494.48,72.5667198182,74.719482,44.3572048205,74.598324,101.279659139
1447938513.96,110.481694571,136.543226,20.1658546667,24.89554,-93.67452
1447938515.29,128.427775333,146.376954,74.735284,74.735284,-41.83516
1447938515.44,147.902346,149.075066,39.360228,74.214836,97.2473274202
1447938515.65,147.602746,148.349178,17.801012,19.403444,-78.74588
1447938515.91,128.435194,148.30809,35.366132,35.701684,-42.0060771632
1447938516.15,146.792048154,150.307706,35.5400712,36.222132,81.6937842753
1447938516.36,141.101711333,150.198138,26.908852,34.195124,-46.368536
1447938516.61,147.4534596,149.033978,19.69106,32.524212,-53.75068
1447938516.77,134.347300667,148.51353,34.290996,34.578612,-111.98941719
1447938517.11,148.305046444,148.979194,17.6275293333,18.020148,-159.150512422
1447938517.27,148.448963143,148.92441,22.700756,35.318196,-64.118552
1447938517.66,139.212641619,153.252346,36.14338,77.406004,-98.7424175462
1447938518.2,137.918780783,149.88313,16.356084,21.635892,24.8128430935
1447938518.41,146.9919044,147.869818,68.435124,68.435124,-128.969112
1447938521.84,152.901062108,217.06201,55.3176786982,89.12978,270.244011321
1447938528.03,144.44491457,181.753722,58.6472067586,75.91314,606.68972237
1447938536.86,174.031297004,188.190842,47.9421225413,82.583092,1047.01817775
1447938537.11,107.145740286,164.291322,24.6928392,41.05682,-55.8765138065
1447938537.32,86.3839086667,112.383482,30.086324,39.27634,61.9981620086
1447938537.77,127.087116286,143.37753,49.89074,49.89074,24.79588
1447938541.32,122.8253124,149.732474,9.090356,9.090356,-91.195544
1447938541.49,149.839759333,162.89433,29.38098,57.478324,20.577512
1447938541.64,145.116922,152.444282,53.540724,61.80626,37.854434836
1447938541.8,145.600195143,155.525882,43.79602,46.87762,-198.188696
1447938542.6,119.381852667,159.045754,54.8890591579,76.419892,82.1470077429
1447938542.71,118.256783333,136.05017,75.6985693333,76.502068,-50.2733074582
1447938546.55,117.390935257,132.995962,0.092084,0.092084,-28.221336
1447938548.05,128.645467882,164.633722,16.8057693333,17.63666,-12.0538790893
1447938549.23,141.515098525,185.122938,55.4405973913,67.161396,135.050965791
1447938549.37,107.122506,118.163194,76.0199688,76.433588,53.5430651465
1447938587.21,113.819561461,145.404538,5.625268,5.625268,-17.976728
1447938588.54,147.6385268,187.711482,50.1858987246,82.678964,142.827912808
1447938588.66,137.125306,153.978234,19.978676,22.01938,-35.096728
1447938589.05,140.949602727,156.169594,20.403252,51.19186,-24.16727107
1447938589.28,134.648612667,154.895866,29.8261,36.427572,-112.015831789
1447938589.73,146.685440095,154.88217,13.021108,13.445684,-87.196312
1447938590.41,144.438774343,175.549434,35.850628,50.411188,-97.2380661324
1447938590.74,149.723343333,171.276282,48.740276,68.941876,8.83424008917
1447938591.29,138.11313,163.606522,35.516788,51.917748,14.030824
1447938591.82,150.531675882,165.948538,1.037108,1.379508,-25.7993646946
1447938592.06,149.378660667,154.430202,1.34755066667,2.612148,10.576613229
1447938592.28,137.926522,153.361914,3.2901,4.461108,-202.626811534
1447938592.78,144.832910211,156.922874,3.13411777778,3.94066,-133.191763651
1447938593.64,146.279192897,155.142394,3.276404,4.036532,-130.524929393
1447938594.07,145.964932667,153.759098,2.31457127273,3.52978,24.929857575
1447938594.48,132.108004667,151.334906,2.73665709091,5.31026,28.2275375802
1447938595.01,129.549706,153.361914,4.159796,15.774004,-93.4666378683
1447938595.46,145.695958444,171.563898,5.214388,5.214388,-182.63004
1447938596.0,145.225919333,153.197562,20.594996,20.594996,-131.639832
1447938596.13,147.318064857,161.511034,22.238516,22.238516,-50.011672
1447938596.41,149.458554,162.456058,30.820772,52.027316,-1.04168888778
1447938596.63,144.20785,151.581434,1.95474,2.105396,-122.641649465
1447938596.89,133.393146,153.937146,2.187572,2.625844,-271.362057457
1447938598.12,133.266998632,161.127546,3.488692,3.488692,-116.300312
1447938598.58,136.132346,167.82489,12.1963044444,50.30162,-56.3295567618
1447938598.92,148.104171778,153.676922,29.326196,47.2885,-77.85564
1447938599.16,143.021434,147.089146,0.941236,0.941236,-54.1923118069
1447938599.6,133.810347231,153.92345,35.735924,52.602548,-53.4190079721
1447938599.96,134.1423172,152.444282,50.1043976,52.725812,20.9682417616
1447938600.16,145.16657,155.649146,44.354132,52.69842,-89.472429937
1447938600.5,130.251626,154.67673,39.0078984,58.094644,39.9728066857
1447938600.64,148.922453429,154.67673,21.581108,21.581108,-32.165784
1447938600.78,151.426212667,154.567162,11.172148,13.473076,-63.557016
1447938601.0,152.865814444,163.03129,34.1061,40.947252,-0.47324
1447938602.29,148.063710392,166.907258,33.4184802353,54.451508,-127.644101699
1447938603.21,134.759224171,158.539002,28.6505266667,53.72562,-187.515969214
1447938603.46,118.310426,152.75929,48.56394,54.013236,105.979701459
1447938603.81,149.166046571,173.152634,31.3212466667,36.509748,68.3915563188
1447938603.97,129.770554,156.060026,40.070708,60.601012,-202.286345464
1447938607.23,154.446622473,185.657082,35.5474613333,56.834612,34.8346527599
1447938607.62,143.67818981,161.511034,36.9982386667,58.560308,-108.939623326
1447938608.38,148.313226,165.551354,49.1930266286,119.12402,61.2961189661
1447938610.24,152.148913547,175.330298,41.6579222222,69.832116,113.910412024
1447938611.1,153.596982082,157.676154,37.4028713684,40.23506,-125.951006113
1447938611.8,153.8512036,156.580474,31.0619625882,40.317236,-80.5957821344
1447938613.06,147.372822055,178.959738,38.6670272558,58.971188,77.6311621276
1447938614.79,149.657213802,162.510842,41.5033698022,98.265012,-222.277877096
1447938615.26,139.35528872,158.045946,42.4971826667,65.134388,117.504184972
1447938616.23,114.200484667,163.702394,27.4521266667,28.442804,3.92042709305
1447938617.33,154.342248,172.111738,59.4683287719,73.6533,226.145968074
1447938617.61,65.5233788889,75.417978,38.3285768,44.96018,85.3653581453
1447938624.15,80.93233,145.116922,72.8749106667,79.665844,150.493799469
1447938625.05,63.7779432571,78.335226,75.5123517895,78.022324,173.048116621
1447938626.33,58.9733864571,75.623418,74.8030236757,78.30994,228.341481378
1447943882.14,156.017633619,165.263738,39.0376382857,54.465204,-212.019993184
1447943882.38,132.492253556,160.675578,53.6352264,71.242804,-82.7862
1447943895.54,126.349488857,160.374266,58.1311666667,75.009204,-90.7370737727
1447943895.85,161.444266,163.57913,56.1106805714,74.146356,-106.54876
1447949003.95,130.052463333,178.672122,59.8225025263,75.420084,0.604346912654
1447949045.24,106.662467143,141.25465,74.968116,75.255732,-64.0181136156
1447949045.42,93.6121357143,164.003706,57.1417937143,98.607412,143.927223661
1447954842.62,134.69810088,163.606522,48.08458,62.518452,106.812555866
1447954842.79,78.348922,159.26489,65.1785195556,75.283124,130.521432939
1447954861.94,79.9413932727,178.50777,74.4352170909,74.831156,161.442255897
1447954862.59,139.682026941,185.848826,49.575304,74.502452,129.832394114
1447957729.18,150.681136,178.494074,62.1411659623,75.515956,-140.913391256
1447957752.55,147.377655217,182.178298,43.8706395862,69.256884,4.33690657179
1447958076.51,149.20689,162.729978,25.775508,29.593268,-180.750644835
1447958077.35,162.335708043,167.00313,44.1020174737,80.336948,54.9164122261
1447958077.99,135.058731778,178.767994,33.7272509677,80.939572,141.217889351
1447958330.08,158.03266503,169.413626,32.387252,75.214644,15.1384717636
1447958330.32,58.106234,70.281978,67.4992306667,75.173556,111.987380137
1447958334.7,57.2479513333,70.062842,64.0661,75.22834,131.935832255
1447958337.76,178.447447727,217.06201,54.7669650492,81.93938,432.232508274
1447958337.92,127.137498,174.508538,68.4918645714,74.940724,142.760706624
1447958348.31,149.031344154,171.563898,69.6784826087,75.57074,39.2467357077
1447958363.49,130.376602,165.263738,26.443188,26.443188,-36.2198
1447958364.1,139.352920118,177.288826,41.1966136552,55.382836,81.942123592
1447958583.96,150.225169579,166.537466,37.6621011034,45.206708,-33.8187137937
1447958584.1,85.484538,102.536058,67.471268,74.927028,110.536317587
1447958690.03,103.713914,185.657082,60.0251574545,74.735284,163.387493687
1447958690.15,71.4164633333,79.910266,56.0151346667,58.546612,113.12713916
1447958692.62,121.7169636,160.319482,55.3969348235,74.283316,64.3874890193
1447958766.29,93.257018,142.364026,46.4831752,70.790836,96.4975015256
1447958766.53,122.306760769,132.653562,42.1275981818,68.640564,25.3193192566
1447958782.33,126.881058421,152.89625,47.9406403077,65.887668,-66.9126729719
1447958838.61,138.529146,161.921914,74.8494173333,74.913332,-43.2897750735
1447958839.49,113.35533898,152.430586,58.75232592,75.406388,223.932020692
1447958839.61,87.758074,111.068666,62.8677,74.310708,96.8233732702
1447958919.58,72.747258,72.747258,73.093476,74.803764,151.225139037
1447958920.16,166.036939455,173.960698,63.6887972903,75.515956,168.378612751
1447958920.4,107.112804667,127.42169,44.3657736,73.461556,-45.5551738961
1447958922.2,146.742986314,169.687546,53.5413465455,74.940724,27.8977943029
1447958923.99,105.457871333,135.789946,33.667828,40.4405,-72.0453476364
1447958924.21,141.229540667,155.786106,47.5432456,55.999156,105.720708619
1447959027.92,118.146454444,162.729978,45.4708451429,57.231796,100.961610202
1447959028.04,131.404943333,164.441978,37.345204,39.084596,79.9494486051
1447959028.59,91.9391322069,139.775482,33.2447983226,38.221748,107.680416504
1447959029.97,130.645254308,163.743482,59.8162312,75.200948,40.4575742039
1447959070.22,111.682749918,155.43001,50.7749282791,84.67858,200.824463723
1447959171.65,160.304675514,169.33145,52.024748,71.46194,-67.7577382921
1447959171.83,113.489814444,179.94585,71.114404,71.831732,-75.6832402571
1447959185.95,142.880445765,163.127162,57.5732177143,75.132468,136.376259708
1447959186.12,145.668186,147.69177,38.858612,40.015924,-50.901912
1447959190.1,158.996106,168.345338,55.5175133333,70.147124,-54.288199386
1447959195.21,56.20249,113.643514,74.5216264,74.831156,-86.4009305182
1447959195.45,100.446276667,168.769914,70.43474,75.214644,38.6991613753
1447959195.7,171.04345,172.55001,41.7881864,49.904436,90.8688839336
1447959197.39,135.358522,165.77049,48.5184008,53.122996,27.8320313671
1447959198.04,134.2642116,166.79769,39.2605896,51.94514,-106.627961039
1447959231.66,148.529628807,178.617338,44.8631340571,74.88594,67.1003719204
1447959273.75,127.823292065,168.126202,53.33186,70.02386,-44.4283162573
1447959274.51,111.429979524,183.452026,48.7162244878,80.720436,197.051162357
1447959304.3,139.478642163,177.220346,59.545254383,75.146164,214.600728754
1447959313.91,140.744920609,172.152826,39.120140381,74.721588,90.1285196343
1447959338.97,119.416378,178.672122,74.591476,75.310516,150.544824369
1447959339.29,130.036865111,168.290554,59.9089074667,70.653876,144.478778119
1447959343.01,127.5189316,171.166714,63.0291171429,75.050292,117.406075939
1447959343.18,100.16665,170.194298,56.9289622222,75.337908,134.002655018
1447959393.42,175.378234,188.16345,21.498932,21.498932,-163.935
1447959394.2,133.753807333,188.040186,38.8522058065,57.272884,95.2840306809
1447959396.43,143.717409936,188.451066,44.8728127742,74.940724,315.782014512
1447959399.01,98.2925806667,122.532218,72.270004,74.831156,-45.3455813333
1447959470.52,116.031598364,127.791482,36.790516,37.043892,-84.08732
1447959470.86,138.077178,162.880634,54.7212138462,58.628788,-168.056881525
1447959474.77,152.457978,166.45529,64.7538773913,86.705588,-17.6277851832
1447959484.61,101.2746564,142.117498,29.850068,31.346356,68.0378763861
1447959488.5,114.113743333,156.005242,26.361012,27.15538,-119.845927214
1447959488.71,120.191447091,157.676154,43.181412,45.686068,11.6739069737
1447959558.14,67.6614766667,70.158714,65.695924,74.927028,125.597444431
1447959558.69,119.491706,151.32121,59.4235978065,75.0229,144.533513678
1447959564.81,133.24577704,154.046714,48.19024464,67.613364,147.40342906
1447959565.1,90.7143029231,149.937914,63.5287334118,74.981812,149.315536879
1447959565.22,70.090234,70.227194,71.8979293333,73.598516,149.224841318
1447959620.15,128.210922,151.499258,54.7229378182,74.940724,-49.518704341
1447959620.54,106.920023091,131.845498,40.6372243636,67.462708,105.894610903
1447959621.94,137.398554627,171.604986,43.6756093333,70.215604,117.91423225
1447959623.76,148.264719333,171.59129,38.6219755556,40.426804,5.80667526341
1447959624.24,139.635098,166.879866,49.9150192727,73.091764,-41.9400234163
1447959692.56,136.03947,159.552506,64.342049037,75.036596,-28.3667026629
1447959711.71,118.571139143,161.511034,50.69277776,89.88306,97.5866040927
1447959712.93,145.978328316,167.057914,50.9234184,75.789876,100.616936
1447959770.13,154.285185529,168.879482,58.3235628571,75.3653,89.2845719488
1447959770.33,166.66073,167.112698,45.3197,60.820148,82.168424
1447959772.29,0.158458,0.158458,68.4775816,75.324212,154.165756046
1447959772.46,41.1349334286,73.04857,72.785316,75.009204,147.290920878
1447959772.77,13.8873284,68.542586,63.7025334545,74.077876,143.491466215
1447959926.23,143.220648545,170.454522,49.2732786667,74.995508,133.169605456
1447959993.99,163.94141129,169.906682,28.5993297143,77.570356,-20.1403585764
1447959994.14,181.072346,217.06201,35.15898,36.454964,83.2868808101
1447959994.34,143.028282,143.637754,74.283316,74.858548,155.505094745
1447960074.52,160.162173657,173.09785,38.1441373333,74.831156,98.0958106874
1447960112.13,135.569139756,170.49561,35.2177586667,75.29682,115.741842243
1447960254.13,141.632535091,150.759674,59.9096900952,65.84658,-173.517945063
1447960254.48,69.706746,69.706746,71.9715753684,75.3653,146.08435294
1447960335.49,110.9289668,165.469178,31.63226,36.276916,-30.6401755362
1447960336.14,128.766781368,168.126202,43.4380217778,75.392692,186.128828419
1447960351.44,157.876593873,173.98809,56.2037903529,76.0501,110.958207178
1447960351.88,143.8322372,153.759098,74.9524634286,75.063988,-166.836382118
1447960358.73,143.102023466,165.071994,73.7934804108,75.598132,619.171296473
1447960359.24,121.35326632,217.06201,40.5358013333,85.541428,-61.722611237
1447960371.78,110.652079333,136.556922,74.7672413333,74.927028,24.7456623844
1447960372.28,122.960707143,151.786874,58.9413502857,75.269428,150.387173531
1447960418.42,142.194586914,165.523962,40.1443830345,74.06418,102.037111014
1447960418.74,119.081586889,162.017786,34.8396416471,74.776372,87.5913582504
1447960422.9,156.562563846,162.510842,9.28057822222,40.16658,-229.422784587
1447960423.18,124.330959333,217.06201,50.6929342857,64.4085,116.969374542
1447960447.99,73.3932526667,74.445562,74.5835744615,75.0229,165.425875853
1447960448.5,139.78753448,165.56505,54.1370706667,89.855668,117.580823894
1447960839.97,158.028221765,165.606138,25.2365704,36.3317,76.2366032041
1447960840.32,141.889711895,164.154362,42.997372,75.15986,120.733486604
1447960864.11,142.279567333,164.578938,68.940164,75.283124,136.772221113
1447960864.28,162.749761111,165.852666,41.565284,47.206324,73.2824564253
1447960903.91,146.144122,161.908218,66.85666,75.50226,-110.023064108
1447960918.49,132.328053733,164.003706,52.5119436923,73.119156,-7.59065963391
1447960931.89,132.153658,159.26489,50.534452,66.750516,-57.1571425374
1447960936.05,126.025418842,162.264314,59.150092,73.228724,95.2011934288
1447960936.19,56.6935894286,74.062074,44.0601571429,47.370676,95.304671658
1447960944.74,100.5816388,168.290554,72.9849352,74.023092,-27.3887970388
1447960944.93,135.64785,173.125242,50.363252,56.1909,-196.906385325
1447960945.18,93.1595656923,131.777018,45.33682,74.146356,97.1627261969
1447960945.31,104.095119333,117.916666,45.528564,67.038132,51.2352632013
1447961099.89,132.850001771,164.455674,54.7034313939,73.17394,-176.319665793
1447961260.33,155.073914,165.373306,36.3297434286,46.891316,-207.465063484
1447961292.42,160.901006757,181.096314,50.1268922424,73.940916,-30.8527342429
1447961305.34,90.182266,140.008314,67.134004,74.95442,102.211606459
1447961305.75,148.006778,164.209146,50.7460552,83.473332,95.2430174039
1447961394.59,74.8883993333,119.47801,36.0760413333,36.687796,-80.5006931806
1447961395.3,141.5391844,173.412858,42.3218738667,74.831156,-49.3527098615
1447961497.69,119.343079037,168.085114,40.6409596364,51.19186,-48.7722971095
1447961498.1,109.683087333,217.06201,34.195124,37.83826,-78.5895907438
1447961573.41,151.559309692,169.276666,59.4480578182,75.29682,-71.4787348142
1447961574.15,163.871415091,178.206458,43.7345635897,87.404084,50.2962007948
1447961574.33,102.862805429,148.760058,68.025956,75.488564,155.253241926
1447961939.37,115.417716667,129.996538,33.5401329412,55.465012,-238.271082856
1447962022.14,53.191082,74.41817,73.067796,74.74898,154.867263709
1447962022.29,88.566138,162.89433,73.007876,74.187444,154.85300631
1447962022.78,121.821167333,164.168058,34.2573266667,42.371636,9.55029358872
1447962084.91,116.217116909,170.673658,55.4634467429,75.337908,-37.023119293
1447962186.74,123.2827588,167.099002,57.3787997333,74.54354,146.94195732
1447962186.96,92.6721988,139.95353,36.65698,63.271732,77.2315790433
1447962347.48,122.391229765,164.003706,37.8616237647,58.642484,91.1731170342
1447962463.21,144.048634,163.23673,45.220404,49.726388,-109.27589843
1447962463.82,130.626956824,164.05849,28.4066963636,39.0709,94.7525820444
1447962468.61,104.346498,162.729978,32.229748,42.549684,114.273065811
1447962468.9,85.6854126667,111.630202,26.2459656,28.881076,-24.9234295824
1447962469.25,108.231637429,137.14585,38.3358813333,44.302772,13.209064
1447962469.39,89.3018088571,136.66649,45.1617068571,48.959412,103.164172583
1447962504.3,117.854660473,165.277434,56.6201987586,75.09138,162.632356472
1447962530.83,87.6856808571,174.80985,65.7037502857,74.858548,103.925899854
1447962531.8,153.759831714,178.274938,49.4763737455,88.7189,48.1676950096
1447962531.96,150.282596667,151.060986,37.56434,37.56434,-163.332376
1447962532.36,120.532602,148.568314,69.804724,69.804724,-49.943192
1447962609.02,155.0650116,174.577018,55.9901557714,75.063988,12.8823338053
1447962714.09,127.490740667,162.250618,44.864308,55.656756,-52.0109951581
1447962714.23,131.014607333,164.346106,49.1009373333,50.09618,-34.4658267308
1447962718.59,136.421674,159.26489,74.591476,74.995508,31.9924133179
1447962719.1,118.737411481,164.33241,50.0632081481,74.95442,160.32465422
1447962848.13,125.531642,164.05849,53.0745047568,83.610292,-182.21471091
1447962853.53,132.605626,167.920762,48.4752881739,75.132468,171.728097732
1447962855.06,127.773607559,158.949882,51.0980424,75.324212,206.834589944
1447962868.09,134.211585758,163.839354,45.4390419636,60.57362,-0.00540561570516
1447962868.34,78.6860543077,127.996922,58.392532,75.063988,129.003914085
1447962881.23,119.963457111,136.283002,74.872244,74.872244,-31.248152
1447962881.99,116.684417314,140.70681,13.856564,18.102324,-138.94237597
1447962882.18,115.557910444,118.683642,11.37074,11.54194,-24.290584
1447962882.31,122.256015333,124.285306,7.871412,8.008372,-68.3872856698
1447962893.99,134.480886685,166.647034,58.086284939,112.262324,134.377136655
1447962894.26,133.160314,133.160314,62.0839152727,110.988596,126.151763887
1447962894.66,68.80281,73.582714,49.6487773333,74.297012,115.950992797
1447962894.96,133.608368857,135.337978,19.821172,25.635124,41.203165082
1447962895.11,133.678479333,134.310778,30.0977373333,41.960756,-69.446296
1447962895.85,134.478934444,176.261626,60.3152221333,69.95538,88.5298324087
1447962896.11,100.117735714,182.575482,50.8298942857,64.997428,114.890770103
1447962896.41,134.430618,136.488442,29.89458,29.89458,-119.203864
1447962899.89,116.4155844,131.653754,74.3298824,75.146164,26.7932910009
1447962900.06,33.482538,73.500538,74.6789782222,75.337908,159.259685526
1447962901.18,108.167276526,154.320634,49.285713193,71.585204,-4.80590809446
1447962901.41,114.613647333,126.161658,30.777972,33.04466,-15.840152
1447962975.89,137.934226,168.769914,73.6315475294,75.105076,-72.6468677878
1447962977.01,144.933354716,165.852666,60.7555485333,75.29682,-29.5058860653
1447962987.52,156.258462364,162.729978,45.3663190769,74.461364,-265.542216177
1447962987.76,116.39641,158.292474,65.98354,73.803956,-159.74979575
1447962988.54,124.567825814,158.23769,54.2056321905,58.149428,148.816472668
1447962988.89,110.78105,122.984186,21.8867,24.977716,-11.9322281419
1447962991.16,136.124252909,165.318522,74.7030984,75.515956,-15.7630744494
1447962992.8,151.898136351,168.934266,52.6336051268,72.927412,-57.1079869608
1447962992.94,133.746959333,136.652794,22.389172,24.046388,-124.829949053
1447962998.62,150.515941102,169.74233,56.6092801905,91.293748,139.754597048
1447962999.33,138.751706,160.346874,8.56306,9.734068,-107.959448
1447963000.33,119.48595368,163.483258,46.6334533793,75.118772,79.0073858056
1447963001.39,133.560082151,171.029754,62.9558854694,75.406388,30.6206498664
1447963015.96,137.267788581,168.263162,61.231028,75.447476,-7.94760843544
1447963149.6,160.449891739,163.264122,33.8140529412,80.213684,-46.8162884889
1447963149.85,93.565178,158.758138,59.5845731429,75.351604,141.935026983
1447963299.0,54.6046233333,75.23993,72.9685,74.81746,155.973647257
1447963299.73,125.830949707,161.784954,43.5722073171,70.927796,126.67067435
1447963307.52,46.10169,73.966202,66.7211674286,76.625332,136.989905762
1447963307.86,146.380176588,163.633914,40.7426176471,46.316084,-71.0091215016
1447963314.65,140.307914,176.206842,74.927028,75.0229,-44.4213050599
1447963314.8,130.937648857,165.35961,74.437396,75.077684,156.718127331
1447963315.85,170.686657593,172.55001,31.421684,73.913524,-148.146060694
1447963316.0,164.477196286,166.427898,3.680436,5.488308,-29.1318694319
1447963318.2,160.482978,164.05849,2.372468,3.474996,-100.03199201
1447963325.37,117.071427143,165.756794,74.9224626667,74.995508,-119.800863466
1447963325.53,164.308931143,170.550394,72.4115293333,73.666996,-47.025944
1447963325.91,169.985597048,171.399546,42.5933807619,49.781172,99.5674348493
1447963326.11,12.334202,23.167738,74.8128946667,75.378996,154.180974351
