Stable Library
=========================================
Native lib Version = RXTX-2.2pre2
Java lib Version   = RXTX-2.1-7
WARNING:  RXTX Version mismatch
	Jar version = RXTX-2.1-7
	native lib Version = RXTX-2.2pre2
UL = 141.1332944
UR = 142.928532
UT = 202.2576823
UL = 140.9779373
UR = 142.238056
UT = 202.1713728
UL = 141.1332944
UR = 141.7029371
UT = 202.3439918
UL = 141.1332944
UR = 142.2207941
UT = 202.1713728
UL = 141.1332944
UR = 141.7547228
UT = 202.2576823
UL = 140.7017469
UR = 142.238056
UT = 202.37851560000001
UL = 140.7017469
UR = 142.238056
UT = 202.2576823
UL = 141.1332944
UR = 142.238056
UT = 202.2231585
UL = 140.2701994
UR = 142.238056
UT = 202.2576823
UL = 140.7017469
UR = 142.1344846
UT = 202.309468
UL = 140.684485
UR = 141.54758
UT = 202.6201822
UL = 140.2701994
UR = 142.0826989
UT = 202.7410155
UL = 140.7017469
UR = 142.1344846
UT = 202.7410155
UL = 141.1332944
UR = 141.720199
UT = 202.6201822
UL = 141.1332944
UR = 141.720199
UT = 202.7410155
UL = 140.5981755
UR = 141.9446037
UT = 202.6892298
UL = 141.0642468
UR = 141.7029371
UT = 202.6201822
UL = 140.6326993
UR = 141.6338895
UT = 202.654706
UL = 141.0642468
UR = 142.1172227
UT = 202.6892298
UL = 141.0642468
UR = 141.7029371
UT = 202.5856584
UL = 140.6672231
UR = 141.7029371
UT = 202.2231585
UL = 140.6672231
UR = 142.0826989
UT = 202.37851560000001
UL = 141.0815087
UR = 141.9791275
UT = 202.6892298
UL = 141.0642468
UR = 142.4279369
UT = 202.1541109
UL = 141.0642468
UR = 142.0481751
UT = 202.6029203
UL = 141.5130562
UR = 142.065437
UT = 202.6892298
UL = 140.8916278
UR = 142.4279369
UT = 202.6029203
UL = 141.4785324
UR = 141.8755561
UT = 202.5856584
UL = 141.0642468
UR = 142.0481751
UT = 202.7410155
UL = 140.9779373
UR = 142.0481751
UT = 202.6892298
UL = 141.5130562
UR = 142.4279369
UT = 202.5856584
UL = 141.5130562
UR = 142.1172227
UT = 202.5856584
UL = 141.9446037
UR = 142.0481751
UT = 202.6029203
UL = 141.5130562
UR = 142.0481751
UT = 202.6892298
UL = 141.9446037
UR = 142.0826989
UT = 202.6029203
UL = 141.9100799
UR = 142.0481751
UT = 202.1713728
UL = 144.5338887
UR = 142.0481751
UT = 202.5856584
UL = 144.5338887
UR = 142.0826989
UT = 202.5856584
UL = 142.2898417
UR = 142.065437
UT = 202.6892298
UL = 141.5130562
UR = 141.9791275
UT = 202.6892298
UL = 141.5130562
UR = 142.0826989
UT = 202.6029203
UL = 141.5130562
UR = 142.0826989
UT = 202.5856584
UL = 141.5130562
UR = 142.0826989
UT = 202.6892298
UL = 141.0642468
UR = 141.5130562
UT = 202.6892298
UL = 141.0642468
UR = 142.4969845
UT = 202.6029203
UL = 141.0642468
UR = 141.5130562
UT = 202.6029203
UL = 141.8582942
UR = 141.6338895
UT = 202.6892298
UL = 141.0642468
UR = 142.3761512
UT = 202.2404204
UL = 141.0642468
UR = 142.1172227
UT = 202.5856584
UL = 141.0642468
UR = 142.1172227
UT = 202.6892298
UL = 140.9951992
UR = 142.1172227
UT = 202.6892298
UL = 141.0642468
UR = 142.4797226
UT = 202.5856584
UL = 141.029723
UR = 141.720199
UT = 202.5856584
UL = 141.0642468
UR = 141.720199
UT = 202.6892298
UL = 141.0642468
UR = 141.9791275
UT = 202.6892298
UL = 141.0642468
UR = 142.1172227
UT = 66.8898625
UL = 140.5981755
UR = 141.6338895
UT = 64.4214108
UL = 140.5981755
UR = 141.6338895
UT = 62.626173200000004
UL = 141.0642468
UR = 142.0826989
UT = 62.9714112
UL = 141.5130562
UR = 141.720199
UT = 61.5041497
UL = 141.1332944
UR = 141.720199
UT = 202.2231585
UL = 141.0642468
UR = 142.4797226
UT = 203.3279201
UL = 141.0642468
UR = 141.9791275
UT = 63.1440302
UL = 141.8755561
UR = 141.720199
UT = 67.9083146
UL = 65.6642676
UR = 91.7297366
UT = 66.2166484
UL = 141.5130562
UR = 52.9422473
UT = 66.976172
UL = 60.7446261
UR = 141.2541277
UT = 38.0452276
UL = 59.726174
UR = 55.8422465
UT = 36.9922517
UL = 59.1220075
UR = 54.720223
UT = 34.9035618
UL = 59.777959700000004
UR = 52.2345094
UT = 33.8505859
UL = 58.6041505
UR = 50.3702242
UT = 33.7470145
UL = 59.4672455
UR = 50.6291527
UT = 33.833324
UL = 59.570816900000004
UR = 49.4726054
UT = 35.2833236
UL = 58.5005791
UR = 49.645224400000004
UT = 37.3202278
UL = 62.488078
UR = 50.283914700000004
UT = 41.2732029
UL = 145.2588885
UR = 52.6142712
UT = 204.8814911
UL = 61.8839115
UR = 55.7904608
UT = 206.0725622
UL = 141.029723
UR = 142.0481751
UT = 64.4214108
UL = 141.029723
UR = 141.6511514
UT = 216.32613080000002
UL = 141.0642468
UR = 141.6511514
UT = 202.1713728
UL = 141.4785324
UR = 141.5648419
UT = 202.5338727
UL = 141.0642468
UR = 142.0481751
UT = 202.654706
UL = 141.0642468
UR = 141.6338895
UT = 202.5338727
UL = 141.4785324
UR = 141.9100799
UT = 202.5856584
UL = 141.0642468
UR = 141.5821038
UT = 202.6892298
UL = 140.8916278
UR = 142.3416274
UT = 202.6892298
UL = 141.0642468
UR = 141.6338895
UT = 202.6029203
UL = 141.0642468
UR = 142.0826989
UT = 202.2231585
UL = 141.0642468
UR = 142.4797226
UT = 202.3267299
UL = 141.0642468
UR = 141.6338895
UT = 202.6029203
UL = 141.5130562
UR = 142.0826989
UT = 202.5856584
UL = 141.5130562
UR = 141.6338895
UT = 202.6892298
UL = 140.9606754
UR = 142.0826989
UT = 202.6892298
UL = 141.0642468
UR = 142.5142464
UT = 202.6029203
UL = 141.0642468
UR = 142.0826989
UT = 202.5856584
UL = 141.0642468
UR = 141.9446037
UT = 202.6892298
UL = 141.0815087
UR = 141.9791275
UT = 202.6892298
UL = 141.0642468
UR = 142.0826989
UT = 202.5856584
UL = 141.0642468
UR = 141.9446037
UT = 202.1713728
UL = 141.1505563
UR = 142.0826989
UT = 202.6892298
UL = 141.9100799
UR = 142.0826989
UT = 202.6029203
UL = 140.9779373
UR = 142.0826989
UT = 202.1713728
UL = 141.0642468
UR = 142.0826989
UT = 202.6892298
UL = 140.9606754
UR = 142.0481751
UT = 202.6892298
UL = 141.0642468
UR = 142.238056
UT = 202.6029203
UL = 141.3576991
UR = 142.1172227
UT = 202.5856584
UL = 141.9446037
UR = 142.238056
UT = 202.6892298
UL = 141.4094848
UR = 142.0826989
UT = 202.6892298
UL = 141.0642468
UR = 142.5142464
UT = 202.6029203
UL = 141.0642468
UR = 142.5315083
UT = 202.5856584
UL = 141.0642468
UR = 142.5315083
UT = 202.6892298
UL = 141.3231753
UR = 143.3600795
UT = 202.6892298
UL = 142.7386511
UR = 141.9963894
UT = 202.6892298
UL = 141.0642468
UR = 142.0826989
UT = 202.1713728
UL = 141.1505563
UR = 142.238056
UT = 202.1713728
UL = 141.1332944
UR = 141.9446037
UT = 202.2576823
UL = 141.5130562
UR = 142.5142464
UT = 202.5856584
UL = 141.1332944
UR = 141.54758
UT = 202.6029203
UL = 141.1332944
UR = 142.2207941
UT = 202.6892298
UL = 140.7017469
UR = 142.4279369
UT = 202.6892298
UL = 140.5981755
UR = 142.1172227
UT = 202.5856584
UL = 141.1332944
UR = 142.238056
UT = 202.5856584
UL = 141.0642468
UR = 142.238056
UT = 202.309468
UL = 141.1505563
UR = 142.238056
UT = 202.1713728
UL = 141.1332944
UR = 142.0481751
UT = 202.5856584
UL = 141.0642468
UR = 142.5315083
UT = 72.5690276
UL = 141.1332944
UR = 142.238056
UT = 75.7452172
UL = 140.5981755
UR = 141.5648419
UT = 67.0970053
UL = 141.1332944
UR = 141.7029371
UT = 66.2511722
UL = 141.1505563
UR = 141.61662760000002
UT = 64.1279585
UL = 140.6326993
UR = 142.238056
UT = 63.2476016
UL = 141.1332944
UR = 142.238056
UT = 62.8505779
UL = 141.1332944
UR = 142.2207941
UT = 202.7410155
UL = 76.6255741
UR = 91.315451
UT = 64.1106966
UL = 141.1332944
UR = 59.6226026
UT = 65.7160533
UL = 73.1214084
UR = 142.1172227
UT = 68.2017669
UL = 70.4458139
UR = 51.544033400000004
UT = 42.4815359
UL = 67.4077195
UR = 47.6255821
UT = 39.184513
UL = 68.2708145
