Stable Library
=========================================
Native lib Version = RXTX-2.2pre2
Java lib Version   = RXTX-2.1-7
WARNING:  RXTX Version mismatch
	Jar version = RXTX-2.1-7
	native lib Version = RXTX-2.2pre2
UR = 141.9446037
UT = 202.6029203
UL = 141.029723
UR = 142.7213892
UT = 202.654706
UL = 141.0642468
UR = 142.0481751
UT = 202.5338727
UL = 141.0642468
UR = 142.065437
UT = 202.482087
UL = 140.9779373
UR = 141.8755561
UT = 202.6029203
UL = 141.4785324
UR = 141.9100799
UT = 202.5166108
UL = 141.029723
UR = 142.065437
UT = 202.5166108
UL = 141.4785324
UR = 141.9446037
UT = 202.6029203
UL = 140.9779373
UR = 141.9446037
UT = 202.6029203
UL = 141.029723
UR = 142.0481751
UT = 202.5166108
UL = 141.4267467
UR = 142.0481751
UT = 202.482087
UL = 141.029723
UR = 142.065437
UT = 202.6029203
UL = 141.4785324
UR = 142.4279369
UT = 202.5338727
UL = 141.029723
UR = 141.4440086
UT = 202.5338727
UL = 141.029723
UR = 141.61662760000002
UT = 202.6029203
UL = 141.029723
UR = 142.3416274
UT = 202.6029203
UL = 141.7029371
UR = 142.0481751
UT = 202.5166108
UL = 141.029723
UR = 142.0481751
UT = 202.482087
UL = 141.4785324
UR = 142.8422225
UT = 202.6029203
UL = 141.4785324
UR = 141.9273418
UT = 202.6029203
UL = 141.28865150000001
UR = 142.4279369
UT = 202.482087
UL = 141.4785324
UR = 142.4279369
UT = 202.482087
UL = 141.4785324
UR = 142.0481751
UT = 202.6029203
UL = 141.8582942
UR = 141.9273418
UT = 202.6029203
UL = 141.029723
UR = 142.0481751
UT = 202.482087
UL = 141.4785324
UR = 142.065437
UT = 202.1713728
UL = 141.029723
UR = 142.0826989
UT = 202.6029203
UL = 141.4785324
UR = 142.0481751
UT = 77.1779549
UL = 141.0642468
UR = 142.0481751
UT = 202.1713728
UL = 141.0642468
UR = 142.0481751
UT = 73.0696227
UL = 141.4267467
UR = 142.0481751
UT = 73.4321226
UL = 141.029723
UR = 141.9100799
UT = 70.6356948
UL = 141.0469849
UR = 142.35888930000002
UT = 201.7570872
UL = 140.8916278
UR = 141.8755561
UT = 202.1713728
UL = 141.029723
UR = 142.0481751
UT = 73.6392654
UL = 66.8898625
UR = 143.3082938
UT = 202.0160157
UL = 64.6630774
UR = 52.4589141
UT = 211.7517273
UL = 59.8642692
UR = 50.1458195
UT = 36.8886803
UL = 60.727364200000004
UR = 53.4946281
UT = 34.4892762
UL = 57.0505795
UR = 52.0101047
UT = 33.9541573
UL = 56.2565321
UR = 53.028556800000004
UT = 32.9357052
UL = 55.2035562
UR = 54.185104100000004
UT = 32.5214196
UL = 55.1517705
UR = 55.2726038
UT = 33.5916574
UL = 55.3071276
UR = 145.7767455
UT = 35.9910615
UL = 144.8791267
UR = 56.2047464
UT = 39.0291559
UL = 55.5142704
UR = 57.775579300000004
UT = 215.7564881
UL = 59.1392694
UR = 141.1505563
UT = 59.9505787
UL = 141.029723
UR = 141.5648419
UT = 66.2511722
UL = 141.029723
UR = 141.8755561
UT = 203.03446780000002
UL = 141.029723
UR = 141.5648419
UT = 202.5166108
UL = 141.029723
UR = 141.54758
UT = 202.1713728
UL = 140.8916278
UR = 141.61662760000002
UT = 202.29220610000002
UL = 140.4600803
UR = 142.0481751
UT = 202.1713728
UL = 141.029723
UR = 142.44519880000001
UT = 202.482087
UL = 141.4267467
UR = 142.0481751
UT = 202.654706
UL = 141.4785324
UR = 142.3416274
UT = 202.5511346
UL = 141.029723
UR = 142.0481751
UT = 202.5338727
UL = 144.482103
UR = 142.0481751
UT = 202.482087
UL = 141.8582942
UR = 142.0826989
UT = 202.29220610000002
UL = 141.4785324
UR = 141.9273418
UT = 202.2576823
UL = 141.029723
UR = 142.4279369
UT = 202.1713728
UL = 141.8582942
UR = 141.61662760000002
UT = 202.5338727
UL = 141.4785324
UR = 142.0481751
UT = 202.6029203
UL = 141.0469849
UR = 141.5821038
UT = 202.5166108
UL = 141.4785324
UR = 142.0481751
UT = 202.482087
UL = 141.7029371
UR = 141.2196039
UT = 202.6029203
UL = 140.8916278
UR = 142.0481751
UT = 202.6029203
UL = 141.4785324
UR = 142.0481751
UT = 202.5166108
UL = 141.4785324
UR = 142.0481751
UT = 202.482087
UL = 141.029723
UR = 141.5821038
UT = 202.6029203
UL = 140.9779373
UR = 141.9446037
UT = 202.6029203
UL = 141.0642468
UR = 142.4797226
UT = 202.4475632
UL = 141.029723
UR = 142.0826989
UT = 84.2208101
UL = 141.4785324
UR = 142.0481751
UT = 73.9845034
UL = 141.3922229
UR = 141.9100799
UT = 72.5690276
UL = 140.9779373
UR = 142.0826989
