UL = 140.9779373
UR = 142.3416274
UT = 202.0160157
UL = 140.9779373
UR = 141.4957943
UT = 202.5511346
UL = 140.9779373
UR = 142.2207941
UT = 202.5511346
UL = 140.9779373
UR = 141.5130562
UT = 202.4475632
UL = 140.9779373
UR = 141.5648419
UT = 202.4475632
UL = 140.9779373
UR = 141.54758
UT = 202.5511346
UL = 140.9779373
UR = 141.5130562
UT = 202.4475632
UL = 140.9779373
UR = 141.9446037
UT = 202.4475632
UL = 140.9779373
UR = 141.9446037
UT = 202.5511346
UL = 140.7880564
UR = 141.5821038
UT = 202.4475632
UL = 140.9779373
UR = 142.3416274
UT = 202.4475632
UL = 140.9779373
UR = 141.54758
UT = 202.5511346
UL = 141.3922229
UR = 141.4094848
UT = 202.3957775
UL = 140.9779373
UR = 142.3416274
UT = 202.4475632
UL = 140.9779373
UR = 142.3416274
UT = 202.5511346
UL = 141.6511514
UR = 141.9963894
UT = 202.5166108
UL = 140.9779373
UR = 141.5821038
UT = 202.4475632
UL = 140.9779373
UR = 141.61662760000002
UT = 202.4475632
UL = 140.9779373
UR = 141.54758
UT = 202.1195871
UL = 140.9779373
UR = 141.61662760000002
UT = 202.4475632
UL = 140.9779373
UR = 141.9963894
UT = 202.3957775
UL = 140.9779373
UR = 141.9963894
UT = 202.1195871
UL = 141.4267467
UR = 142.2725798
UT = 202.5511346
UL = 141.8582942
UR = 141.9963894
UT = 202.4648251
UL = 141.4267467
UR = 142.3761512
UT = 202.0160157
UL = 141.7719847
UR = 141.5821038
UT = 202.5511346
UL = 140.9779373
UR = 142.3761512
UT = 202.0160157
UL = 140.9779373
UR = 141.5648419
UT = 202.4475632
UL = 140.9779373
UR = 141.4094848
UT = 202.1195871
UL = 140.9779373
UR = 141.9963894
UT = 202.4475632
UL = 140.9779373
UR = 141.4094848
UT = 202.0160157
UL = 140.9779373
UR = 141.54758
UT = 202.5511346
UL = 140.9261516
UR = 141.9963894
UT = 202.4475632
UL = 140.9779373
UR = 141.9963894
UT = 202.4475632
UL = 140.9779373
UR = 141.54758
UT = 202.5511346
UL = 140.9779373
UR = 141.8755561
UT = 202.5511346
UL = 140.9779373
UR = 141.5648419
UT = 202.4475632
UL = 140.9779373
UR = 141.9963894
UT = 202.5511346
UL = 140.8916278
UR = 142.3761512
UT = 202.5511346
UL = 140.9779373
UR = 141.5821038
UT = 202.0160157
UL = 140.9779373
UR = 142.3761512
UT = 202.4475632
UL = 140.9779373
UR = 141.9963894
UT = 202.5511346
UL = 140.9779373
UR = 142.3761512
UT = 66.1648627
UL = 140.9779373
UR = 141.4785324
UT = 202.9481583
UL = 140.9779373
UR = 142.3761512
UT = 202.4475632
UL = 140.9779373
UR = 141.9963894
UT = 64.214268
UL = 140.9779373
UR = 142.2725798
UT = 65.8196247
UL = 140.9779373
UR = 142.2898417
UT = 65.8196247
UL = 141.4267467
UR = 142.3761512
UT = 71.1880756
UL = 140.9779373
UR = 141.5648419
UT = 199.3404212
UL = 140.9779373
UR = 81.3898585
UT = 201.3600635
UL = 140.9779373
UR = 45.3297494
UT = 202.9654202
UL = 140.6154374
UR = 40.8416554
UT = 312.7511042
UL = 73.86367010000001
UR = 39.3916558
